cache_key,numero_solicitacao,codom,codug,pi,nd,valor,om_chave,nc_siafi
8532|160130|E6SUPLJA5PA|339030|8200.00,,8532,160130,E6SUPLJA5PA,339030,8200.00,,402364
8532|160130|E6SUPLJA5PA|339039|10500.00,,8532,160130,E6SUPLJA5PA,339039,10500.00,,402400
8532|160130|E6SUPLJA5PA|339039|10836.00,,8532,160130,E6SUPLJA5PA,339039,10836.00,,402400
8532|160130|E6SUPLJA5PA|339039|13100.00,,8532,160130,E6SUPLJA5PA,339039,13100.00,,402400
8532|160130|E6SUPLJA5PA|339039|1700.00,,8532,160130,E6SUPLJA5PA,339039,1700.00,,402400
8532|160130|E6SUPLJA5PA|339039|2500.00,,8532,160130,E6SUPLJA5PA,339039,2500.00,,402400
8532|160130|E6SUPLJA5PA|339039|6000.00,,8532,160130,E6SUPLJA5PA,339039,6000.00,,402400
8532|160130|E6SUPLJA5PA|339039|6400.00,,8532,160130,E6SUPLJA5PA,339039,6400.00,,402400
8532|160130|E6SUPLJA5PA|339039|715.00,,8532,160130,E6SUPLJA5PA,339039,715.00,,402400
8532|160130|E6SUPLJA5PA|449052|12000.00,,8532,160130,E6SUPLJA5PA,449052,12000.00,,402315
8532|160130|E6SUPLJA5PA|449052|12500.00,,8532,160130,E6SUPLJA5PA,449052,12500.00,,402315
8532|160130|E6SUPLJA5PA|449052|15000.00,,8532,160130,E6SUPLJA5PA,449052,15000.00,,402315
8532|160130|E6SUPLJA5PA|449052|17700.00,,8532,160130,E6SUPLJA5PA,449052,17700.00,,402315
8532|160130|E6SUPLJA5PA|449052|8000.00,,8532,160130,E6SUPLJA5PA,449052,8000.00,,402315
8532|160130|E6SUPLJA5PA|449052|950.00,,8532,160130,E6SUPLJA5PA,449052,950.00,,402315
8532|160130|||1000.00,,8532,160130,,,1000.00,,402400
8532|160130|||1200.00,,8532,160130,,,1200.00,,402400
8532|160130|||1400.00,,8532,160130,,,1400.00,,402400
8532|160130|||1500.00,,8532,160130,,,1500.00,,402400
8532|160130|||1800.00,,8532,160130,,,1800.00,,402400
8532|160130|||2800.00,,8532,160130,,,2800.00,,402400
8532|160130|||3200.00,,8532,160130,,,3200.00,,402400
8532|160130|||3600.00,,8532,160130,,,3600.00,,402400
8532|160130|||4500.00,,8532,160130,,,4500.00,,402400
8532|160130|||900.00,,8532,160130,,,900.00,,402400
8912|160102|E6SUPLJA5PA|339030|1000.00,,8912,160102,E6SUPLJA5PA,339030,1000.00,,402363
8912|160102|E6SUPLJA5PA|339030|1040.00,,8912,160102,E6SUPLJA5PA,339030,1040.00,,402363
8912|160102|E6SUPLJA5PA|339030|1050.00,,8912,160102,E6SUPLJA5PA,339030,1050.00,,402363
8912|160102|E6SUPLJA5PA|339030|1290.00,,8912,160102,E6SUPLJA5PA,339030,1290.00,,402363
8912|160102|E6SUPLJA5PA|339030|130.00,,8912,160102,E6SUPLJA5PA,339030,130.00,,402363
8912|160102|E6SUPLJA5PA|339030|140.00,,8912,160102,E6SUPLJA5PA,339030,140.00,,402363
8912|160102|E6SUPLJA5PA|339030|1400.00,,8912,160102,E6SUPLJA5PA,339030,1400.00,,402363
8912|160102|E6SUPLJA5PA|339030|150.00,,8912,160102,E6SUPLJA5PA,339030,150.00,,402363
8912|160102|E6SUPLJA5PA|339030|1500.00,,8912,160102,E6SUPLJA5PA,339030,1500.00,,402363
8912|160102|E6SUPLJA5PA|339030|200.00,,8912,160102,E6SUPLJA5PA,339030,200.00,,402363
8912|160102|E6SUPLJA5PA|339030|2060.00,,8912,160102,E6SUPLJA5PA,339030,2060.00,,402363
8912|160102|E6SUPLJA5PA|339030|2092.00,,8912,160102,E6SUPLJA5PA,339030,2092.00,,402363
8912|160102|E6SUPLJA5PA|339030|2400.00,,8912,160102,E6SUPLJA5PA,339030,2400.00,,402363
8912|160102|E6SUPLJA5PA|339030|2600.00,,8912,160102,E6SUPLJA5PA,339030,2600.00,,402363
8912|160102|E6SUPLJA5PA|339030|2900.00,,8912,160102,E6SUPLJA5PA,339030,2900.00,,402363
8912|160102|E6SUPLJA5PA|339030|3118.00,,8912,160102,E6SUPLJA5PA,339030,3118.00,,402363
8912|160102|E6SUPLJA5PA|339030|3156.00,,8912,160102,E6SUPLJA5PA,339030,3156.00,,402363
8912|160102|E6SUPLJA5PA|339030|35.00,,8912,160102,E6SUPLJA5PA,339030,35.00,,402363
8912|160102|E6SUPLJA5PA|339030|4016.00,,8912,160102,E6SUPLJA5PA,339030,4016.00,,402363
8912|160102|E6SUPLJA5PA|339030|465.00,,8912,160102,E6SUPLJA5PA,339030,465.00,,402363
8912|160102|E6SUPLJA5PA|339030|50.00,,8912,160102,E6SUPLJA5PA,339030,50.00,,402363
8912|160102|E6SUPLJA5PA|339030|5040.00,,8912,160102,E6SUPLJA5PA,339030,5040.00,,402363
8912|160102|E6SUPLJA5PA|339030|5268.00,,8912,160102,E6SUPLJA5PA,339030,5268.00,,402363
8912|160102|E6SUPLJA5PA|339030|550.00,,8912,160102,E6SUPLJA5PA,339030,550.00,,402363
8912|160102|E6SUPLJA5PA|339030|575.00,,8912,160102,E6SUPLJA5PA,339030,575.00,,402363
8912|160102|E6SUPLJA5PA|339030|60.00,,8912,160102,E6SUPLJA5PA,339030,60.00,,402363
8912|160102|E6SUPLJA5PA|339030|62.00,,8912,160102,E6SUPLJA5PA,339030,62.00,,402363
8912|160102|E6SUPLJA5PA|339030|65.00,,8912,160102,E6SUPLJA5PA,339030,65.00,,402363
8912|160102|E6SUPLJA5PA|339030|750.00,,8912,160102,E6SUPLJA5PA,339030,750.00,,402363
8912|160102|E6SUPLJA5PA|339030|950.00,,8912,160102,E6SUPLJA5PA,339030,950.00,,402363
8912|160102|E6SUPLJA5PA|339039|1600.00,,8912,160102,E6SUPLJA5PA,339039,1600.00,,402398
8912|160102|E6SUPLJA5PA|339039|16000.00,,8912,160102,E6SUPLJA5PA,339039,16000.00,,402398
8912|160102|E6SUPLJA5PA|339039|1700.00,,8912,160102,E6SUPLJA5PA,339039,1700.00,,402398
8912|160102|E6SUPLJA5PA|339039|2000.00,,8912,160102,E6SUPLJA5PA,339039,2000.00,,402398
8912|160102|E6SUPLJA5PA|339039|2850.00,,8912,160102,E6SUPLJA5PA,339039,2850.00,,402398
8912|160102|E6SUPLJA5PA|339039|3200.00,,8912,160102,E6SUPLJA5PA,339039,3200.00,,402398
8912|160102|E6SUPLJA5PA|339039|3360.00,,8912,160102,E6SUPLJA5PA,339039,3360.00,,402398
8912|160102|E6SUPLJA5PA|339039|3672.00,,8912,160102,E6SUPLJA5PA,339039,3672.00,,402398
8912|160102|E6SUPLJA5PA|339039|540.00,,8912,160102,E6SUPLJA5PA,339039,540.00,,402398
8912|160102|E6SUPLJA5PA|339039|5800.00,,8912,160102,E6SUPLJA5PA,339039,5800.00,,402398
8912|160102|E6SUPLJA5PA|339039|6800.00,,8912,160102,E6SUPLJA5PA,339039,6800.00,,402398
8912|160102|E6SUPLJA5PA|339039|720.00,,8912,160102,E6SUPLJA5PA,339039,720.00,,402398
8912|160102|E6SUPLJA5PA|339039|7300.00,,8912,160102,E6SUPLJA5PA,339039,7300.00,,402398
8912|160102|E6SUPLJA5PA|339039|7600.00,,8912,160102,E6SUPLJA5PA,339039,7600.00,,402398
8912|160102|E6SUPLJA5PA|339039|9200.00,,8912,160102,E6SUPLJA5PA,339039,9200.00,,402398
8912|160102|E6SUPLJA5PA|449052|10400.00,,8912,160102,E6SUPLJA5PA,449052,10400.00,,402312
8912|160102|E6SUPLJA5PA|449052|12000.00,,8912,160102,E6SUPLJA5PA,449052,12000.00,,402312
8912|160102|E6SUPLJA5PA|449052|13000.00,,8912,160102,E6SUPLJA5PA,449052,13000.00,,402312
8912|160102|E6SUPLJA5PA|449052|15500.00,,8912,160102,E6SUPLJA5PA,449052,15500.00,,402312
8912|160102|E6SUPLJA5PA|449052|1800.00,,8912,160102,E6SUPLJA5PA,449052,1800.00,,402312
8912|160102|E6SUPLJA5PA|449052|28000.00,,8912,160102,E6SUPLJA5PA,449052,28000.00,,402312
8912|160102|E6SUPLJA5PA|449052|3000.00,,8912,160102,E6SUPLJA5PA,449052,3000.00,,402312
8912|160102|E6SUPLJA5PA|449052|4200.00,,8912,160102,E6SUPLJA5PA,449052,4200.00,,402312
8912|160102|E6SUPLJA5PA|449052|6100.00,,8912,160102,E6SUPLJA5PA,449052,6100.00,,402312
8912|160102|E6SUPLJA5PA|449052|6180.00,,8912,160102,E6SUPLJA5PA,449052,6180.00,,402312
8912|160102|E6SUPLJA5PA|449052|700.00,,8912,160102,E6SUPLJA5PA,449052,700.00,,402312
8912|160102|E6SUPLJA5PA|449052|9500.00,,8912,160102,E6SUPLJA5PA,449052,9500.00,,402312
8912|160102|||1100.00,,8912,160102,,,1100.00,,402398
8912|160102|||4000.00,,8912,160102,,,4000.00,,402398
8912|160102|||8000.00,,8912,160102,,,8000.00,,402398
9183|160095|E6SUPLJA5PA|339030|104.00,,9183,160095,E6SUPLJA5PA,339030,104.00,,403473
9183|160095|E6SUPLJA5PA|339030|104.40,,9183,160095,E6SUPLJA5PA,339030,104.40,,403473
9183|160095|E6SUPLJA5PA|339030|106.00,,9183,160095,E6SUPLJA5PA,339030,106.00,,403473
9183|160095|E6SUPLJA5PA|339030|1100.00,,9183,160095,E6SUPLJA5PA,339030,1100.00,,403473
9183|160095|E6SUPLJA5PA|339030|112.00,,9183,160095,E6SUPLJA5PA,339030,112.00,,403473
9183|160095|E6SUPLJA5PA|339030|1160.00,,9183,160095,E6SUPLJA5PA,339030,1160.00,,403473
9183|160095|E6SUPLJA5PA|339030|1280.00,,9183,160095,E6SUPLJA5PA,339030,1280.00,,403473
9183|160095|E6SUPLJA5PA|339030|137.52,,9183,160095,E6SUPLJA5PA,339030,137.52,,403473
9183|160095|E6SUPLJA5PA|339030|1440.00,,9183,160095,E6SUPLJA5PA,339030,1440.00,,403473
9183|160095|E6SUPLJA5PA|339030|189.50,,9183,160095,E6SUPLJA5PA,339030,189.50,,403473
9183|160095|E6SUPLJA5PA|339030|1924.00,,9183,160095,E6SUPLJA5PA,339030,1924.00,,403473
9183|160095|E6SUPLJA5PA|339030|224.56,,9183,160095,E6SUPLJA5PA,339030,224.56,,403473
9183|160095|E6SUPLJA5PA|339030|235.60,,9183,160095,E6SUPLJA5PA,339030,235.60,,403473
9183|160095|E6SUPLJA5PA|339030|251.48,,9183,160095,E6SUPLJA5PA,339030,251.48,,403473
9183|160095|E6SUPLJA5PA|339030|309.80,,9183,160095,E6SUPLJA5PA,339030,309.80,,403473
9183|160095|E6SUPLJA5PA|339030|3560.00,,9183,160095,E6SUPLJA5PA,339030,3560.00,,403473
9183|160095|E6SUPLJA5PA|339030|3750.00,,9183,160095,E6SUPLJA5PA,339030,3750.00,,403473
9183|160095|E6SUPLJA5PA|339030|3772.00,,9183,160095,E6SUPLJA5PA,339030,3772.00,,403473
9183|160095|E6SUPLJA5PA|339030|474.00,,9183,160095,E6SUPLJA5PA,339030,474.00,,403473
9183|160095|E6SUPLJA5PA|339030|504.00,,9183,160095,E6SUPLJA5PA,339030,504.00,,403473
9183|160095|E6SUPLJA5PA|339030|570.00,,9183,160095,E6SUPLJA5PA,339030,570.00,,403473
9183|160095|E6SUPLJA5PA|339030|589.26,,9183,160095,E6SUPLJA5PA,339030,589.26,,403473
9183|160095|E6SUPLJA5PA|339030|80.00,,9183,160095,E6SUPLJA5PA,339030,80.00,,403473
9183|160095|E6SUPLJA5PA|339030|837.20,,9183,160095,E6SUPLJA5PA,339030,837.20,,403473
9183|160095|E6SUPLJA5PA|339030|88.60,,9183,160095,E6SUPLJA5PA,339030,88.60,,403473
9183|160095|E6SUPLJA5PA|339030|92.50,,9183,160095,E6SUPLJA5PA,339030,92.50,,403473
9183|160095|E6SUPLJA5PA|339030|920.00,,9183,160095,E6SUPLJA5PA,339030,920.00,,403473
9183|160095|E6SUPLJA5PA|339030|980.00,,9183,160095,E6SUPLJA5PA,339030,980.00,,403473
9183|160095|E6SUPLJA5PA|339039|1017.94,,9183,160095,E6SUPLJA5PA,339039,1017.94,,403231
9183|160095|E6SUPLJA5PA|339039|1029.92,,9183,160095,E6SUPLJA5PA,339039,1029.92,,403231
9183|160095|E6SUPLJA5PA|339039|1149.99,,9183,160095,E6SUPLJA5PA,339039,1149.99,,403231
9183|160095|E6SUPLJA5PA|339039|1380.00,,9183,160095,E6SUPLJA5PA,339039,1380.00,,403231
9183|160095|E6SUPLJA5PA|339039|170.35,,9183,160095,E6SUPLJA5PA,339039,170.35,,403231
9183|160095|E6SUPLJA5PA|339039|2056.89,,9183,160095,E6SUPLJA5PA,339039,2056.89,,403231
9183|160095|E6SUPLJA5PA|339039|2104.00,,9183,160095,E6SUPLJA5PA,339039,2104.00,,403231
9183|160095|E6SUPLJA5PA|339039|2224.00,,9183,160095,E6SUPLJA5PA,339039,2224.00,,403231
9183|160095|E6SUPLJA5PA|339039|2806.84,,9183,160095,E6SUPLJA5PA,339039,2806.84,,403231
9183|160095|E6SUPLJA5PA|339039|2850.00,,9183,160095,E6SUPLJA5PA,339039,2850.00,,403231
9183|160095|E6SUPLJA5PA|339039|3340.00,,9183,160095,E6SUPLJA5PA,339039,3340.00,,403231
9183|160095|E6SUPLJA5PA|339039|3458.82,,9183,160095,E6SUPLJA5PA,339039,3458.82,,403231
9183|160095|E6SUPLJA5PA|339039|3629.00,,9183,160095,E6SUPLJA5PA,339039,3629.00,,403231
9183|160095|E6SUPLJA5PA|339039|3816.08,,9183,160095,E6SUPLJA5PA,339039,3816.08,,403231
9183|160095|E6SUPLJA5PA|339039|3876.00,,9183,160095,E6SUPLJA5PA,339039,3876.00,,403231
9183|160095|E6SUPLJA5PA|339039|3979.76,,9183,160095,E6SUPLJA5PA,339039,3979.76,,403231
9183|160095|E6SUPLJA5PA|339039|401.12,,9183,160095,E6SUPLJA5PA,339039,401.12,,403231
9183|160095|E6SUPLJA5PA|339039|468.46,,9183,160095,E6SUPLJA5PA,339039,468.46,,403231
9183|160095|E6SUPLJA5PA|339039|481.50,,9183,160095,E6SUPLJA5PA,339039,481.50,,403231
9183|160095|E6SUPLJA5PA|339039|4950.00,,9183,160095,E6SUPLJA5PA,339039,4950.00,,403231
9183|160095|E6SUPLJA5PA|339039|504.68,,9183,160095,E6SUPLJA5PA,339039,504.68,,403231
9183|160095|E6SUPLJA5PA|339039|510.00,,9183,160095,E6SUPLJA5PA,339039,510.00,,403231
9183|160095|E6SUPLJA5PA|339039|559.74,,9183,160095,E6SUPLJA5PA,339039,559.74,,403231
9183|160095|E6SUPLJA5PA|339039|579.74,,9183,160095,E6SUPLJA5PA,339039,579.74,,403231
9183|160095|E6SUPLJA5PA|339039|637.48,,9183,160095,E6SUPLJA5PA,339039,637.48,,403231
9183|160095|E6SUPLJA5PA|339039|660.00,,9183,160095,E6SUPLJA5PA,339039,660.00,,403231
9183|160095|E6SUPLJA5PA|339039|663.00,,9183,160095,E6SUPLJA5PA,339039,663.00,,403231
9183|160095|E6SUPLJA5PA|339039|8250.00,,9183,160095,E6SUPLJA5PA,339039,8250.00,,403231
9183|160095|E6SUPLJA5PA|339039|900.00,,9183,160095,E6SUPLJA5PA,339039,900.00,,403231
9183|160095|E6SUPLJA5PA|339039|957.30,,9183,160095,E6SUPLJA5PA,339039,957.30,,403231
9183|160095|E6SUPLJA5PA|339039|978.75,,9183,160095,E6SUPLJA5PA,339039,978.75,,403231
9183|160095|E6SUPLJA5PA|339039|9788.80,,9183,160095,E6SUPLJA5PA,339039,9788.80,,403231
9183|160095|E6SUPLJA5PA|449052|10000.00,,9183,160095,E6SUPLJA5PA,449052,10000.00,,403195
9183|160095|E6SUPLJA5PA|449052|1020.00,,9183,160095,E6SUPLJA5PA,449052,1020.00,,403195
9183|160095|E6SUPLJA5PA|449052|3080.00,,9183,160095,E6SUPLJA5PA,449052,3080.00,,403195
9183|160095|E6SUPLJA5PA|449052|3500.00,,9183,160095,E6SUPLJA5PA,449052,3500.00,,403195
9183|160095|E6SUPLJA5PA|449052|3784.90,,9183,160095,E6SUPLJA5PA,449052,3784.90,,403195
9183|160095|E6SUPLJA5PA|449052|3849.00,,9183,160095,E6SUPLJA5PA,449052,3849.00,,403195
9183|160095|E6SUPLJA5PA|449052|3948.90,,9183,160095,E6SUPLJA5PA,449052,3948.90,,403195
9183|160095|E6SUPLJA5PA|449052|3996.00,,9183,160095,E6SUPLJA5PA,449052,3996.00,,403195
9183|160095|E6SUPLJA5PA|449052|4287.90,,9183,160095,E6SUPLJA5PA,449052,4287.90,,403195
9183|160095|E6SUPLJA5PA|449052|5840.00,,9183,160095,E6SUPLJA5PA,449052,5840.00,,403195
9183|160095|E6SUPLJA5PA|449052|58800.00,,9183,160095,E6SUPLJA5PA,449052,58800.00,,403195
9209|160004|E6SUPLJA5PA|339030|1098.30,,9209,160004,E6SUPLJA5PA,339030,1098.30,,403413
9209|160004|E6SUPLJA5PA|339030|1948.20,,9209,160004,E6SUPLJA5PA,339030,1948.20,,403413
9209|160004|E6SUPLJA5PA|339030|2163.90,,9209,160004,E6SUPLJA5PA,339030,2163.90,,403413
9209|160004|E6SUPLJA5PA|339030|3226.00,,9209,160004,E6SUPLJA5PA,339030,3226.00,,403413
9209|160004|E6SUPLJA5PA|339030|329.60,,9209,160004,E6SUPLJA5PA,339030,329.60,,403413
9209|160004|E6SUPLJA5PA|339030|3690.15,,9209,160004,E6SUPLJA5PA,339030,3690.15,,403413
9209|160004|E6SUPLJA5PA|339030|375.00,,9209,160004,E6SUPLJA5PA,339030,375.00,,403413
9209|160004|E6SUPLJA5PA|339030|5707.30,,9209,160004,E6SUPLJA5PA,339030,5707.30,,403413
9209|160004|E6SUPLJA5PA|339030|863.10,,9209,160004,E6SUPLJA5PA,339030,863.10,,403413
9209|160004|E6SUPLJA5PA|339030|986.60,,9209,160004,E6SUPLJA5PA,339030,986.60,,403413
9209|160004|E6SUPLJA5PA|339039|10000.00,,9209,160004,E6SUPLJA5PA,339039,10000.00,,403118
9209|160004|E6SUPLJA5PA|339039|3133.00,,9209,160004,E6SUPLJA5PA,339039,3133.00,,403118
9209|160004|E6SUPLJA5PA|339039|3233.33,,9209,160004,E6SUPLJA5PA,339039,3233.33,,403118
9209|160004|E6SUPLJA5PA|339039|5199.99,,9209,160004,E6SUPLJA5PA,339039,5199.99,,403118
9209|160004|E6SUPLJA5PA|339039|5400.00,,9209,160004,E6SUPLJA5PA,339039,5400.00,,403118
9209|160004|E6SUPLJA5PA|339039|6000.00,,9209,160004,E6SUPLJA5PA,339039,6000.00,,403118
9209|160004|E6SUPLJA5PA|339039|6050.01,,9209,160004,E6SUPLJA5PA,339039,6050.01,,403118
9209|160004|E6SUPLJA5PA|339039|6566.66,,9209,160004,E6SUPLJA5PA,339039,6566.66,,403118
9209|160004|E6SUPLJA5PA|339039|7186.66,,9209,160004,E6SUPLJA5PA,339039,7186.66,,403118
9209|160004|E6SUPLJA5PA|339039|7266.66,,9209,160004,E6SUPLJA5PA,339039,7266.66,,403118
9209|160004|E6SUPLJA5PA|339039|7800.00,,9209,160004,E6SUPLJA5PA,339039,7800.00,,403118
9209|160004|E6SUPLJA5PA|339039|9000.00,,9209,160004,E6SUPLJA5PA,339039,9000.00,,403118
9209|160004|E6SUPLJA5PA|449052|1002.80,,9209,160004,E6SUPLJA5PA,449052,1002.80,,403145
9209|160004|E6SUPLJA5PA|449052|20098.73,,9209,160004,E6SUPLJA5PA,449052,20098.73,,403145
9209|160004|E6SUPLJA5PA|449052|25444.40,,9209,160004,E6SUPLJA5PA,449052,25444.40,,403145
9209|160004|E6SUPLJA5PA|449052|2597.50,,9209,160004,E6SUPLJA5PA,449052,2597.50,,403145
9209|160004|E6SUPLJA5PA|449052|25981.20,,9209,160004,E6SUPLJA5PA,449052,25981.20,,403145
9209|160004|E6SUPLJA5PA|449052|3143.34,,9209,160004,E6SUPLJA5PA,449052,3143.34,,403145
9209|160004|E6SUPLJA5PA|449052|3540.33,,9209,160004,E6SUPLJA5PA,449052,3540.33,,403145
9209|160004|E6SUPLJA5PA|449052|5390.83,,9209,160004,E6SUPLJA5PA,449052,5390.83,,403145
9209|160004|E6SUPLJA5PA|449052|9961.42,,9209,160004,E6SUPLJA5PA,449052,9961.42,,403145
9407|160177|E6SUPLJA5PA|339030|12681.40,,9407,160177,E6SUPLJA5PA,339030,12681.40,,403420
9407|160177|E6SUPLJA5PA|339030|1688.00,,9407,160177,E6SUPLJA5PA,339030,1688.00,,403420
9407|160177|E6SUPLJA5PA|339030|1997.50,,9407,160177,E6SUPLJA5PA,339030,1997.50,,403420
9407|160177|E6SUPLJA5PA|339030|2097.00,,9407,160177,E6SUPLJA5PA,339030,2097.00,,403420
9407|160177|E6SUPLJA5PA|339030|2137.60,,9407,160177,E6SUPLJA5PA,339030,2137.60,,403420
9407|160177|E6SUPLJA5PA|339030|2250.00,,9407,160177,E6SUPLJA5PA,339030,2250.00,,403420
9407|160177|E6SUPLJA5PA|339030|2800.00,,9407,160177,E6SUPLJA5PA,339030,2800.00,,403420
9407|160177|E6SUPLJA5PA|339030|3190.00,,9407,160177,E6SUPLJA5PA,339030,3190.00,,403420
9407|160177|E6SUPLJA5PA|339030|3500.00,,9407,160177,E6SUPLJA5PA,339030,3500.00,,403420
9407|160177|E6SUPLJA5PA|339030|3718.20,,9407,160177,E6SUPLJA5PA,339030,3718.20,,403420
9407|160177|E6SUPLJA5PA|339030|3750.00,,9407,160177,E6SUPLJA5PA,339030,3750.00,,403420
9407|160177|E6SUPLJA5PA|339030|4000.00,,9407,160177,E6SUPLJA5PA,339030,4000.00,,403420
9407|160177|E6SUPLJA5PA|339030|4185.00,,9407,160177,E6SUPLJA5PA,339030,4185.00,,403420
9407|160177|E6SUPLJA5PA|339030|4352.00,,9407,160177,E6SUPLJA5PA,339030,4352.00,,403420
9407|160177|E6SUPLJA5PA|339030|4400.00,,9407,160177,E6SUPLJA5PA,339030,4400.00,,403420
9407|160177|E6SUPLJA5PA|339030|518.00,,9407,160177,E6SUPLJA5PA,339030,518.00,,403420
9407|160177|E6SUPLJA5PA|339030|5359.90,,9407,160177,E6SUPLJA5PA,339030,5359.90,,403420
9407|160177|E6SUPLJA5PA|339030|544.00,,9407,160177,E6SUPLJA5PA,339030,544.00,,403420
9407|160177|E6SUPLJA5PA|339030|6224.50,,9407,160177,E6SUPLJA5PA,339030,6224.50,,403420
9407|160177|E6SUPLJA5PA|339030|6240.00,,9407,160177,E6SUPLJA5PA,339030,6240.00,,403420
9407|160177|E6SUPLJA5PA|339030|628.00,,9407,160177,E6SUPLJA5PA,339030,628.00,,403420
9407|160177|E6SUPLJA5PA|339030|632.00,,9407,160177,E6SUPLJA5PA,339030,632.00,,403420
9407|160177|E6SUPLJA5PA|339030|745.80,,9407,160177,E6SUPLJA5PA,339030,745.80,,403420
9407|160177|E6SUPLJA5PA|339030|829.90,,9407,160177,E6SUPLJA5PA,339030,829.90,,403420
9407|160177|E6SUPLJA5PA|339030|897.00,,9407,160177,E6SUPLJA5PA,339030,897.00,,403420
9407|160177|E6SUPLJA5PA|339030|998.00,,9407,160177,E6SUPLJA5PA,339030,998.00,,403420
9407|160177|E6SUPLJA5PA|339030|9984.50,,9407,160177,E6SUPLJA5PA,339030,9984.50,,403420
9407|160177|E6SUPLJA5PA|339039|1035.70,,9407,160177,E6SUPLJA5PA,339039,1035.70,,403156
9407|160177|E6SUPLJA5PA|339039|10440.00,,9407,160177,E6SUPLJA5PA,339039,10440.00,,403156
9407|160177|E6SUPLJA5PA|339039|1194.00,,9407,160177,E6SUPLJA5PA,339039,1194.00,,403156
9407|160177|E6SUPLJA5PA|339039|1276.00,,9407,160177,E6SUPLJA5PA,339039,1276.00,,403156
9407|160177|E6SUPLJA5PA|339039|1384.00,,9407,160177,E6SUPLJA5PA,339039,1384.00,,403156
9407|160177|E6SUPLJA5PA|339039|1742.00,,9407,160177,E6SUPLJA5PA,339039,1742.00,,403156
9407|160177|E6SUPLJA5PA|339039|1790.60,,9407,160177,E6SUPLJA5PA,339039,1790.60,,403156
9407|160177|E6SUPLJA5PA|339039|2320.00,,9407,160177,E6SUPLJA5PA,339039,2320.00,,403156
9407|160177|E6SUPLJA5PA|339039|2533.30,,9407,160177,E6SUPLJA5PA,339039,2533.30,,403156
9407|160177|E6SUPLJA5PA|339039|3353.22,,9407,160177,E6SUPLJA5PA,339039,3353.22,,403156
9407|160177|E6SUPLJA5PA|339039|3720.00,,9407,160177,E6SUPLJA5PA,339039,3720.00,,403156
9407|160177|E6SUPLJA5PA|339039|3834.96,,9407,160177,E6SUPLJA5PA,339039,3834.96,,403156
9407|160177|E6SUPLJA5PA|339039|4142.80,,9407,160177,E6SUPLJA5PA,339039,4142.80,,403156
9407|160177|E6SUPLJA5PA|339039|4432.56,,9407,160177,E6SUPLJA5PA,339039,4432.56,,403156
9407|160177|E6SUPLJA5PA|339039|4800.00,,9407,160177,E6SUPLJA5PA,339039,4800.00,,403156
9407|160177|E6SUPLJA5PA|339039|800.00,,9407,160177,E6SUPLJA5PA,339039,800.00,,403156
9407|160177|E6SUPLJA5PA|339039|907.70,,9407,160177,E6SUPLJA5PA,339039,907.70,,403156
9407|160177|E6SUPLJA5PA|339039|930.88,,9407,160177,E6SUPLJA5PA,339039,930.88,,403156
9407|160177|E6SUPLJA5PA|449052|10276.60,,9407,160177,E6SUPLJA5PA,449052,10276.60,,403151
9407|160177|E6SUPLJA5PA|449052|10498.66,,9407,160177,E6SUPLJA5PA,449052,10498.66,,403151
9407|160177|E6SUPLJA5PA|449052|10782.36,,9407,160177,E6SUPLJA5PA,449052,10782.36,,403151
9407|160177|E6SUPLJA5PA|449052|1118.56,,9407,160177,E6SUPLJA5PA,449052,1118.56,,403151
9407|160177|E6SUPLJA5PA|449052|11626.10,,9407,160177,E6SUPLJA5PA,449052,11626.10,,403151
9407|160177|E6SUPLJA5PA|449052|12540.00,,9407,160177,E6SUPLJA5PA,449052,12540.00,,403151
9407|160177|E6SUPLJA5PA|449052|14580.00,,9407,160177,E6SUPLJA5PA,449052,14580.00,,403151
9407|160177|E6SUPLJA5PA|449052|17999.40,,9407,160177,E6SUPLJA5PA,449052,17999.40,,403151
9407|160177|E6SUPLJA5PA|449052|20509.20,,9407,160177,E6SUPLJA5PA,449052,20509.20,,403151
9407|160177|E6SUPLJA5PA|449052|2617.02,,9407,160177,E6SUPLJA5PA,449052,2617.02,,403151
9407|160177|E6SUPLJA5PA|449052|29996.66,,9407,160177,E6SUPLJA5PA,449052,29996.66,,403151
9407|160177|E6SUPLJA5PA|449052|320.00,,9407,160177,E6SUPLJA5PA,449052,320.00,,403151
9407|160177|E6SUPLJA5PA|449052|3228.64,,9407,160177,E6SUPLJA5PA,449052,3228.64,,403151
9407|160177|E6SUPLJA5PA|449052|3370.50,,9407,160177,E6SUPLJA5PA,449052,3370.50,,403151
9407|160177|E6SUPLJA5PA|449052|3400.00,,9407,160177,E6SUPLJA5PA,449052,3400.00,,403151
9407|160177|E6SUPLJA5PA|449052|3588.30,,9407,160177,E6SUPLJA5PA,449052,3588.30,,403151
9407|160177|E6SUPLJA5PA|449052|3700.00,,9407,160177,E6SUPLJA5PA,449052,3700.00,,403151
9407|160177|E6SUPLJA5PA|449052|396.00,,9407,160177,E6SUPLJA5PA,449052,396.00,,403151
9407|160177|E6SUPLJA5PA|449052|4158.00,,9407,160177,E6SUPLJA5PA,449052,4158.00,,403151
9407|160177|E6SUPLJA5PA|449052|4474.00,,9407,160177,E6SUPLJA5PA,449052,4474.00,,403151
9407|160177|E6SUPLJA5PA|449052|4566.66,,9407,160177,E6SUPLJA5PA,449052,4566.66,,403151
